"(11.722434210526316, 3.6867598684210523)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.698412828947369, 3.676315789473684)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.746455592105264, 3.6658717105263157)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.794498355263158, 3.6554276315789473)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.770476973684211, 3.6449835526315786)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.794498355263158, 3.6554276315789473)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.722434210526316, 3.6554276315789473)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.746455592105264, 3.6658717105263157)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.770476973684211, 3.6658717105263157)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.770476973684211, 3.6554276315789473)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.746455592105264, 3.6658717105263157)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.698412828947369, 3.676315789473684)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.674391447368421, 3.676315789473684)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(11.674391447368421, 3.6867598684210523)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.52403782894737, 9.107236842105262)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.572080592105264, 9.096792763157895)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.812294407894738, 9.086348684210526)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.78827302631579, 9.107236842105262)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.908379934210528, 9.034128289473683)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.836315789473685, 9.044572368421052)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.836315789473685, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.88435855263158, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.812294407894738, 9.023684210526316)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.78827302631579, 9.00279605263158)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.88435855263158, 8.971463815789473)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.956422697368422, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.836315789473685, 9.034128289473683)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.836315789473685, 8.99235197368421)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.821192434210527, 9.075904605263158)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.773149671052632, 9.044572368421052)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.725106907894737, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.749128289473685, 9.023684210526316)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.299827302631579, 3.780756578947368)" "(0.0, 0.0)" "(14.773149671052632, 9.065460526315789)" "(0.0, 0.0)"
"(4.323848684210526, 3.791200657894737)" "(0.0, 0.0)" "(14.845213815789474, 9.013240131578947)" "(0.0, 0.0)"
"(4.299827302631579, 3.791200657894737)" "(0.0, 0.0)" "(14.845213815789474, 9.00279605263158)" "(0.0, 0.0)"
"(4.371891447368421, 3.749424342105263)" "(0.0, 0.0)" "(14.869235197368422, 9.013240131578947)" "(0.0, 0.0)"
"(4.20374177631579, 3.7598684210526314)" "(0.0, 0.0)" "(14.917277960526317, 9.00279605263158)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.941299342105264, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.917277960526317, 8.981907894736842)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(14.965320723684211, 8.940131578947367)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.181513157894738, 8.846134868421052)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.181513157894738, 8.825246710526315)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.25357730263158, 8.783470394736842)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.301620065789475, 8.720805921052632)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.25357730263158, 8.720805921052632)" "(0.0, 0.0)"
"(4.179720394736843, 3.7598684210526314)" "(0.0, 0.0)" "(15.373684210526317, 8.679029605263157)" "(0.0, 0.0)"
"(4.011570723684211, 3.728536184210526)" "(0.0, 0.0)" "(15.325641447368422, 8.66858552631579)" "(0.0, 0.0)"
"(3.939506578947369, 3.697203947368421)" "(0.0, 0.0)" "(15.34966282894737, 8.65814144736842)" "(0.0, 0.0)"
"(3.9635279605263163, 3.738980263157895)" "(0.0, 0.0)" "(15.397705592105265, 8.66858552631579)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.373684210526317, 8.689473684210526)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(15.397705592105265, 8.710361842105263)" "(0.0, 0.0)"
"(3.65125, 3.6554276315789473)" "(0.0, 0.0)" "(15.301620065789475, 8.73125)" "(0.0, 0.0)"
"(3.4831003289473688, 3.6867598684210523)" "(0.0, 0.0)" "(15.133470394736843, 8.793914473684211)" "(0.0, 0.0)"
"(3.314950657894737, 3.6554276315789473)" "(0.0, 0.0)" "(14.965320723684211, 8.85657894736842)" "(0.0, 0.0)"
"(3.2669078947368426, 3.6449835526315786)" "(0.0, 0.0)" "(14.725106907894737, 8.940131578947367)" "(0.0, 0.0)"
"(3.1948437500000004, 3.6554276315789473)" "(0.0, 0.0)" "(14.677064144736843, 9.00279605263158)" "(0.0, 0.0)"
"(3.1468009868421056, 3.6032072368421053)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0747368421052634, 3.4883223684210525)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.050715460526316, 3.498766447368421)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0266940789473686, 3.425657894736842)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0747368421052634, 3.467434210526316)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.978651315789474, 3.4152138157894734)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.930608552631579, 3.3421052631578947)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.9546299342105264, 3.2898848684210527)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.83452302631579, 3.248108552631579)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.8585444078947373, 3.206332236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.227220394736842)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.786480263157895, 3.23766447368421)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.8825657894736842, 3.227220394736842)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.714416118421053, 3.227220394736842)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.23766447368421)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.786480263157895, 3.2585526315789473)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7384375000000003, 3.2689967105263156)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.248108552631579)" "(18.712656250000002, 3.9583059210526312)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.8825657894736842, 3.2167763157894735)" "(19.00091282894737, 3.895641447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.930608552631579, 3.195888157894737)" "(19.072976973684213, 3.8643092105263155)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.9065871710526316, 3.195888157894737)" "(18.952870065789476, 3.8225328947368418)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.978651315789474, 3.248108552631579)" "(19.00091282894737, 3.780756578947368)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.714416118421053, 3.206332236842105)" "(18.976891447368423, 3.7703124999999997)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7384375000000003, 3.2167763157894735)" "(18.880805921052634, 3.7598684210526314)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.206332236842105)" "(18.688634868421055, 3.728536184210526)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.6903947368421055, 3.195888157894737)" "(18.664613486842107, 3.6136513157894736)" "(13.668166118421054, 9.149013157894736)" "(0.0, 0.0)"
"(2.7624588815789477, 3.185444078947368)" "(18.64059210526316, 3.5614309210526316)" "(13.572080592105264, 9.107236842105262)" "(0.0, 0.0)"
"(2.714416118421053, 3.185444078947368)" "(18.760699013157897, 3.519654605263158)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.714416118421053, 3.175)" "(18.83276315789474, 3.498766447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.6903947368421055, 3.195888157894737)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.206332236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7624588815789477, 3.195888157894737)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.7384375000000003, 3.206332236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.8105016447368425, 3.2167763157894735)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.930608552631579, 3.206332236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.786480263157895, 3.2167763157894735)" "(0.0, 0.0)" "(13.548059210526317, 8.91924342105263)" "(0.0, 0.0)"
"(2.8825657894736842, 3.248108552631579)" "(0.0, 0.0)" "(13.52403782894737, 8.9296875)" "(0.0, 0.0)"
"(2.978651315789474, 3.2167763157894735)" "(19.00091282894737, 3.6136513157894736)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.9546299342105264, 3.206332236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.8825657894736842, 3.23766447368421)" "(19.09699835526316, 3.728536184210526)" "(0.0, 0.0)" "(0.0, 0.0)"
"(2.9065871710526316, 3.2689967105263156)" "(18.92884868421053, 3.749424342105263)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0026726973684212, 3.248108552631579)" "(19.145041118421055, 3.8329769736842105)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.050715460526316, 3.300328947368421)" "(19.19308388157895, 3.8851973684210526)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0266940789473686, 3.3212171052631576)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.050715460526316, 3.3212171052631576)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.0266940789473686, 3.3943256578947367)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.1468009868421056, 3.456990131578947)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.170822368421053, 3.509210526315789)" "(0.0, 0.0)" "(13.644144736842106, 8.773026315789473)" "(0.0, 0.0)"
"(3.3389720394736844, 3.6136513157894736)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.475995065789474, 8.762582236842105)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.475995065789474, 8.73125)" "(0.0, 0.0)"
"(3.3629934210526318, 3.676315789473684)" "(0.0, 0.0)" "(13.451973684210527, 8.73125)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.33186677631579, 8.741694078947368)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.764251644736843, 8.835690789473684)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.78827302631579, 8.877467105263158)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.716208881578948, 8.898355263157894)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.668166118421054, 8.908799342105263)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.1948437500000004, 3.9583059210526312)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.1948437500000004, 3.9374177631578946)" "(0.0, 0.0)" "(13.716208881578948, 8.898355263157894)" "(0.0, 0.0)"
"(3.3389720394736844, 3.9269736842105263)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.4590789473684214, 3.906085526315789)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.5311430921052636, 3.9165296052631575)" "(0.0, 0.0)" "(13.52403782894737, 9.05501644736842)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(13.475995065789474, 9.05501644736842)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(24.910172697368424, 4.083634868421052)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.507121710526316, 3.9583059210526312)" "(25.67885690789474, 4.104523026315789)" "(0.0, 0.0)" "(0.0, 0.0)"
"(3.7473355263157897, 3.96875)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(27.000032894736844, 4.1254111842105265)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.467976973684211, 3.906085526315789)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.5640625, 3.895641447368421)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.684169407894737, 3.9374177631578946)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.708190789473685, 3.9791940789473683)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(4.804276315789474, 3.9583059210526312)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.561422697368425, 4.03141447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.633486842105267, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(5.957302631578948, 3.9165296052631575)" "(28.753593750000004, 4.010526315789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(6.557837171052632, 3.9374177631578946)" "(28.753593750000004, 3.9896381578947366)" "(0.0, 0.0)" "(0.0, 0.0)"
"(6.870115131578948, 4.000082236842105)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.921743421052636, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.87370065789474, 4.010526315789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.87370065789474, 4.03141447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.849679276315793, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.87370065789474, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.87370065789474, 4.03141447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.8016365131579, 4.03141447368421)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.825657894736846, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.753593750000004, 4.041858552631579)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.753593750000004, 4.073190789473684)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.77761513157895, 4.062746710526316)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.753593750000004, 4.062746710526316)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.753593750000004, 4.073190789473684)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.77761513157895, 4.073190789473684)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.77761513157895, 4.020970394736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.77761513157895, 4.000082236842105)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.77761513157895, 4.010526315789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.849679276315793, 4.010526315789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.177631578947368)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.219407894736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(13.764251644736843, 3.8643092105263155)" "(29.16195723684211, 4.229851973684211)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.229851973684211)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.208963815789473)" "(4.852319078947369, 9.013240131578947)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.198519736842105)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.1880756578947365)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.1880756578947365)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.198519736842105)" "(0.0, 0.0)" "(0.0, 0.0)"
"(13.716208881578948, 3.8643092105263155)" "(29.16195723684211, 4.198519736842105)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.219407894736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.208963815789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.219407894736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.208963815789473)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.219407894736842)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(29.16195723684211, 4.1880756578947365)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.8016365131579, 4.062746710526316)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(28.657508223684214, 4.062746710526316)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
"(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)" "(0.0, 0.0)"
